geoid,median_income,no_vehicle,commuters_total,commuters_transit,transit_share
36061013400,140883.0,4634.0,6253.0,2936.0,0.4695346233807772
36061013501,115574.0,2308.0,2728.0,848.0,0.31085043988269795
36061013502,67279.0,2701.0,2975.0,1005.0,0.3378151260504202
36061013601,243496.0,510.0,961.0,140.0,0.14568158168574402
36061013602,161100.0,1452.0,3372.0,945.0,0.2802491103202847
36061013603,120194.0,1769.0,2260.0,1222.0,0.54070796460177
36061013604,159876.0,1635.0,2778.0,1603.0,0.5770338372930166
36061013700,189541.0,2259.0,3660.0,1627.0,0.44453551912568307
36061013800,134167.0,5289.0,7939.0,3262.0,0.41088298274341856
36061013900,91045.0,5811.0,5760.0,2479.0,0.43038194444444444
36061014000,158780.0,2589.0,3846.0,1695.0,0.4407176287051482
36061014200,250001.0,926.0,2063.0,489.0,0.23703344643722735
36061014300,,0.0,0.0,0.0,
36061014401,204073.0,1514.0,2804.0,1338.0,0.47717546362339514
36061014402,141232.0,2796.0,4076.0,2184.0,0.535819430814524
36061014500,198766.0,2458.0,3389.0,1597.0,0.4712304514606078
36061014601,140150.0,1920.0,2442.0,1410.0,0.5773955773955773
36061014602,124125.0,3990.0,4626.0,2953.0,0.6383484651967142
36061014700,221482.0,989.0,1823.0,629.0,0.34503565551289084
36061014801,244250.0,862.0,1417.0,757.0,0.534227240649259
36061014802,161161.0,2267.0,3314.0,1450.0,0.4375377187688594
36061014900,164779.0,1746.0,2941.0,886.0,0.3012580754845291
36061015001,191719.0,583.0,1096.0,503.0,0.45894160583941607
36061015002,250001.0,997.0,2200.0,746.0,0.3390909090909091
36061015101,28191.0,1259.0,888.0,521.0,0.5867117117117117
36061015102,158593.0,3006.0,4248.0,1176.0,0.2768361581920904
36061015200,124571.0,2586.0,3743.0,1879.0,0.5020037403152552
36061015301,141363.0,1597.0,2370.0,434.0,0.1831223628691983
36061015302,170804.0,2393.0,3033.0,1148.0,0.378503132212331
36061015401,113340.0,2530.0,3159.0,1630.0,0.5159860715416271
36061015402,138413.0,989.0,1802.0,1169.0,0.6487236403995561
36061015403,88890.0,1999.0,1850.0,937.0,0.5064864864864865
36061015501,186116.0,1640.0,2841.0,1542.0,0.542766631467793
36061015502,146563.0,1735.0,2680.0,1720.0,0.6417910447761194
36061015601,114409.0,2215.0,3171.0,1696.0,0.5348470514033428
36061015602,51404.0,1033.0,1073.0,657.0,0.6123019571295434
36061015700,154237.0,4857.0,6721.0,3194.0,0.47522690075881563
36061015801,159712.0,1660.0,2743.0,1109.0,0.4043018592781626
36061015802,92303.0,1669.0,2193.0,896.0,0.40857273141814865
36061015900,170496.0,3428.0,5588.0,2644.0,0.47315676449534716
36061016001,250001.0,685.0,1460.0,407.0,0.2787671232876712
36061016002,104146.0,1022.0,1464.0,498.0,0.3401639344262295
36061016100,132396.0,3152.0,3820.0,1854.0,0.48534031413612566
36061016200,26520.0,4017.0,3134.0,1859.0,0.5931716656030632
36061016300,125944.0,2008.0,4015.0,1670.0,0.41594022415940224
36061016400,24789.0,2862.0,2447.0,1358.0,0.554965263588067
36061016500,211888.0,2418.0,3519.0,1830.0,0.5200341005967605
36061016600,44643.0,2508.0,2495.0,1525.0,0.6112224448897795
36061016700,223952.0,2209.0,3532.0,1652.0,0.46772366930917325
36061016800,38281.0,1499.0,1385.0,889.0,0.6418772563176895
36061016900,163500.0,3073.0,4959.0,2532.0,0.5105868118572293
36061017000,42261.0,2660.0,3647.0,2606.0,0.7145599122566493
36061017100,173490.0,2931.0,5355.0,2497.0,0.4662931839402428
36061017200,31068.0,1938.0,2464.0,1650.0,0.6696428571428571
36061017300,122287.0,3543.0,3560.0,2088.0,0.5865168539325842
36061017401,37990.0,1895.0,2165.0,1546.0,0.7140877598152425
36061017402,65391.0,875.0,1419.0,827.0,0.5828047921071177
36061017500,171250.0,3350.0,5247.0,2245.0,0.42786354107108826
36061017700,103065.0,3293.0,4776.0,2478.0,0.5188442211055276
36061017800,40978.0,1589.0,1825.0,1229.0,0.6734246575342466
36061017900,158109.0,3150.0,5914.0,3235.0,0.5470071017923571
36061018000,26321.0,2833.0,2656.0,1537.0,0.5786897590361446
36061018100,108315.0,3099.0,4095.0,2400.0,0.5860805860805861
36061018200,36696.0,2497.0,2684.0,1833.0,0.6829359165424739
36061018300,146918.0,2617.0,4789.0,2237.0,0.46711213196909585
36061018400,34279.0,2784.0,2889.0,2142.0,0.7414330218068536
36061018500,146976.0,1928.0,3105.0,1714.0,0.5520128824476651
36061018600,45221.0,1612.0,2193.0,1116.0,0.5088919288645691
36061018700,135716.0,2685.0,5200.0,2528.0,0.48615384615384616
36061018800,41288.0,1866.0,2620.0,1656.0,0.6320610687022901
36061018900,37641.0,3980.0,4119.0,2521.0,0.6120417577081816
36061019000,92991.0,1035.0,1880.0,1194.0,0.6351063829787233
36061019100,135934.0,3145.0,4942.0,2922.0,0.5912585997571833
36061019200,16911.0,1394.0,1296.0,925.0,0.7137345679012346
36061019300,72865.0,3540.0,5778.0,3231.0,0.559190031152648
36061019400,36458.0,2314.0,2784.0,1658.0,0.5955459770114943
36061019500,113379.0,2467.0,4038.0,2039.0,0.504952947003467
36061019600,21967.0,1670.0,1261.0,896.0,0.7105471847739889
36061019701,49336.0,367.0,508.0,206.0,0.40551181102362205
36061019702,97981.0,780.0,1571.0,887.0,0.5646085295989816
36061019800,96771.0,645.0,1332.0,644.0,0.48348348348348347
36061019900,95313.0,2393.0,3943.0,1516.0,0.3844788232310424
36061020000,70150.0,1219.0,1533.0,875.0,0.5707762557077626
36061020101,151667.0,211.0,891.0,192.0,0.21548821548821548
36061020102,75721.0,1183.0,1944.0,1137.0,0.5848765432098766
36061020300,63819.0,385.0,1593.0,313.0,0.19648462021343377
36061020500,209667.0,766.0,2874.0,621.0,0.2160751565762004
36061020600,48161.0,1391.0,1684.0,1306.0,0.7755344418052257
36061020701,69800.0,966.0,1474.0,552.0,0.37449118046132973
36061020800,92132.0,1551.0,3031.0,1713.0,0.5651600131969647
36061020901,22743.0,1233.0,1071.0,886.0,0.8272642390289449
36061021000,40164.0,2866.0,2427.0,1471.0,0.6060980634528225
36061021100,75954.0,3390.0,5332.0,2440.0,0.4576144036009002
36061021200,77230.0,1946.0,1870.0,940.0,0.5026737967914439
36061021303,59413.0,1889.0,2739.0,1507.0,0.5502008032128514
36061021400,67083.0,1717.0,1817.0,916.0,0.5041276829939461
36061021500,67206.0,1470.0,2179.0,1209.0,0.5548416704910509
36061021600,59784.0,2419.0,4718.0,3162.0,0.6701992369648156
36061021703,,0.0,34.0,18.0,0.5294117647058824
36061021800,42500.0,2103.0,3138.0,1894.0,0.6035691523263225
36061021900,22207.0,1881.0,1782.0,1198.0,0.6722783389450057
36061022000,89756.0,1874.0,4089.0,2183.0,0.5338713621912448
36061022102,92375.0,878.0,1606.0,953.0,0.5933997509339975
36061022200,56705.0,1229.0,1491.0,846.0,0.5674044265593562
36061022301,53900.0,2135.0,4011.0,2019.0,0.5033657442034405
36061022302,34167.0,1276.0,1335.0,951.0,0.7123595505617978
36061022400,30667.0,2292.0,2470.0,1639.0,0.6635627530364372
36061022500,62782.0,3055.0,5632.0,3970.0,0.7049005681818182
36061022600,58596.0,1393.0,2216.0,1293.0,0.5834837545126353
36061022700,61570.0,1868.0,2726.0,1799.0,0.6599413059427733
36061022800,85050.0,1888.0,3882.0,2570.0,0.6620298815043791
36061022900,58924.0,2393.0,4708.0,3155.0,0.6701359388275276
36061023000,34890.0,3268.0,3805.0,2497.0,0.6562417871222076
36061023100,64594.0,2082.0,3925.0,2699.0,0.6876433121019109
36061023200,35438.0,2800.0,3680.0,2546.0,0.6918478260869565
36061023300,86769.0,1925.0,4019.0,2797.0,0.6959442647424733
36061023400,71250.0,2077.0,2456.0,1943.0,0.7911237785016286
36061023501,77222.0,2035.0,4271.0,2658.0,0.6223366892999298
36061023502,42267.0,649.0,727.0,552.0,0.7592847317744154
36061023600,41941.0,2603.0,3026.0,2230.0,0.73694646397885
36061023700,47333.0,2141.0,3248.0,2006.0,0.6176108374384236
36061023802,103068.0,1516.0,1823.0,1176.0,0.6450905101481075
36061023803,77070.0,1148.0,1758.0,1054.0,0.5995449374288965
36061023804,180677.0,1112.0,1744.0,1182.0,0.6777522935779816
36061023900,45036.0,1057.0,1531.0,1092.0,0.713259307642064
36061024000,,0.0,321.0,284.0,0.8847352024922118
36061024100,59054.0,2488.0,3496.0,2324.0,0.6647597254004577
36061024200,31691.0,1630.0,1502.0,1033.0,0.6877496671105193
36061024301,72576.0,1350.0,2589.0,1763.0,0.6809578988026265
36061024302,26301.0,2390.0,2157.0,1478.0,0.6852109411219286
36061024500,51190.0,4798.0,6583.0,4257.0,0.6466656539571624
36061024700,42446.0,2009.0,3713.0,2446.0,0.6587664960948021
36061024900,87917.0,338.0,639.0,294.0,0.460093896713615
36061025100,35647.0,734.0,1042.0,612.0,0.5873320537428023
36061025300,67045.0,3709.0,5002.0,2623.0,0.524390243902439
36061025500,64761.0,1691.0,3007.0,1493.0,0.4965081476554706
36061025700,85952.0,1421.0,2716.0,1529.0,0.562960235640648
36061025900,76047.0,1242.0,2659.0,1555.0,0.5848063181647236
36061026100,49248.0,3297.0,5245.0,3378.0,0.6440419447092469
36061026300,56754.0,2221.0,4284.0,2604.0,0.6078431372549019
36061026500,98086.0,1913.0,4026.0,2625.0,0.6520119225037257
36061026700,61667.0,280.0,898.0,410.0,0.45657015590200445
36061026900,65743.0,1813.0,4117.0,2595.0,0.6303133349526354
36061027100,81890.0,2411.0,4615.0,3418.0,0.7406283856988083
36061027300,118346.0,2356.0,4575.0,2175.0,0.47540983606557374
36061027500,165000.0,1206.0,1851.0,806.0,0.43544030253916804
36061027700,37681.0,1910.0,2462.0,1895.0,0.7696994313566207
36061027900,57671.0,3176.0,5139.0,3468.0,0.6748394629305312
36061028100,112969.0,966.0,1768.0,679.0,0.38404977375565613
36061028300,67417.0,2205.0,3944.0,2365.0,0.5996450304259635
36061028500,47148.0,2161.0,3448.0,2037.0,0.5907772621809745
36061028700,77648.0,1341.0,2181.0,1301.0,0.5965153599266392
36061029100,55231.0,3262.0,5628.0,3641.0,0.6469438521677328
36061029300,43866.0,2194.0,3672.0,2114.0,0.5757080610021786
36061029500,78209.0,2491.0,4590.0,3004.0,0.6544662309368192
36061029700,,0.0,0.0,0.0,
36061029900,29038.0,1154.0,1194.0,702.0,0.5879396984924623
36061030300,85114.0,1253.0,2263.0,1496.0,0.6610693769332744
36061030700,113510.0,937.0,2383.0,1186.0,0.49769198489299205
36061030900,44498.0,2666.0,3705.0,2284.0,0.6164642375168691
36061031100,,0.0,0.0,0.0,
36061031703,250001.0,1775.0,3669.0,1319.0,0.3594985009539384
36061031704,233346.0,3737.0,7424.0,3310.0,0.4458512931034483
36061031900,,0.0,0.0,0.0,
36081000101,124885.0,1232.0,2930.0,1185.0,0.4044368600682594
36081000102,213750.0,1363.0,3674.0,2602.0,0.7082199237887861
36081000103,,0.0,0.0,0.0,
36081000104,,0.0,26.0,26.0,1.0
36081000200,72200.0,285.0,1265.0,767.0,0.6063241106719368
36081000400,78454.0,352.0,1919.0,927.0,0.48306409588327254
36081000600,75074.0,334.0,1409.0,846.0,0.6004258339247693
36081000701,145922.0,801.0,2125.0,1118.0,0.5261176470588236
36081000702,125114.0,1001.0,2097.0,1178.0,0.5617548879351455
36081000800,103671.0,288.0,1437.0,839.0,0.5838552540013918
36081001000,88250.0,339.0,2343.0,1598.0,0.6820315834400341
36081001200,74870.0,523.0,1858.0,1086.0,0.5844994617868676
36081001400,81034.0,253.0,2271.0,1265.0,0.5570233377366799
36081001600,76250.0,339.0,1163.0,733.0,0.6302665520206363
36081001800,100000.0,174.0,1475.0,728.0,0.4935593220338983
36081001901,170078.0,440.0,918.0,617.0,0.6721132897603486
36081001902,157877.0,1785.0,3965.0,2238.0,0.5644388398486759
36081001903,154432.0,458.0,941.0,628.0,0.667375132837407
36081002000,87833.0,155.0,643.0,240.0,0.37325038880248834
36081002200,78018.0,196.0,1129.0,581.0,0.5146147032772365
36081002400,61042.0,177.0,846.0,404.0,0.47754137115839246
36081002500,21667.0,2718.0,1669.0,1105.0,0.6620730976632714
36081002600,123281.0,144.0,830.0,279.0,0.336144578313253
36081002800,87899.0,455.0,1931.0,791.0,0.4096323148627654
36081003000,84750.0,83.0,717.0,239.0,0.3333333333333333
36081003100,95556.0,388.0,836.0,405.0,0.48444976076555024
36081003200,113462.0,169.0,875.0,450.0,0.5142857142857142
36081003301,154420.0,1097.0,2244.0,1411.0,0.6287878787878788
36081003302,53417.0,286.0,427.0,220.0,0.5152224824355972
36081003400,79728.0,259.0,1062.0,491.0,0.4623352165725047
36081003600,86582.0,367.0,1808.0,595.0,0.3290929203539823
36081003700,,0.0,0.0,0.0,
36081003800,85859.0,208.0,1202.0,585.0,0.48668885191347755
36081003900,53468.0,233.0,672.0,328.0,0.4880952380952381
36081004001,82176.0,156.0,1170.0,522.0,0.4461538461538462
36081004002,46552.0,129.0,423.0,202.0,0.47754137115839246
36081004200,92677.0,326.0,1881.0,839.0,0.4460393407761829
36081004300,24125.0,684.0,597.0,286.0,0.47906197654941374
36081004401,73182.0,391.0,1678.0,825.0,0.49165673420738976
36081004500,76688.0,792.0,1293.0,763.0,0.5901005413766435
36081004700,56758.0,1461.0,1621.0,1141.0,0.7038864898210981
36081005000,,0.0,0.0,0.0,
36081005100,79155.0,471.0,1268.0,660.0,0.5205047318611987
36081005200,79342.0,210.0,1430.0,585.0,0.4090909090909091
36081005300,112258.0,1530.0,3339.0,2050.0,0.6139562743336329
36081005400,79865.0,638.0,2807.0,1398.0,0.4980406127538297
36081005500,132500.0,286.0,660.0,398.0,0.603030303030303
36081005700,94884.0,1319.0,2527.0,1651.0,0.6533438860308667
36081005800,91075.0,276.0,2930.0,1331.0,0.4542662116040956
36081005900,88099.0,1083.0,2046.0,1275.0,0.6231671554252199
36081006100,111923.0,2034.0,3588.0,2429.0,0.6769788182831661
36081006201,71699.0,650.0,2575.0,770.0,0.29902912621359223
36081006202,72061.0,343.0,2575.0,730.0,0.283495145631068
36081006300,114783.0,1715.0,3908.0,2476.0,0.6335721596724667
36081006501,102375.0,1043.0,2020.0,1057.0,0.5232673267326733
36081006502,81556.0,1126.0,2032.0,1496.0,0.7362204724409449
36081006900,117167.0,964.0,2289.0,945.0,0.41284403669724773
36081007100,114917.0,1192.0,2172.0,1220.0,0.5616942909760589
36081007300,112500.0,1531.0,2521.0,1634.0,0.6481554938516462
36081007500,82838.0,1504.0,2364.0,1153.0,0.4877326565143824
36081007700,118125.0,548.0,1124.0,611.0,0.5435943060498221
36081007900,109598.0,583.0,1518.0,858.0,0.5652173913043478
36081008100,116875.0,202.0,783.0,380.0,0.48531289910600256
36081008300,89500.0,443.0,1137.0,697.0,0.6130167106420404
36081008500,103625.0,190.0,573.0,236.0,0.4118673647469459
36081008600,66875.0,249.0,1233.0,610.0,0.49472830494728304
36081008700,16639.0,974.0,716.0,392.0,0.547486033519553
36081008800,113891.0,182.0,1592.0,453.0,0.28454773869346733
36081009100,94881.0,285.0,1042.0,448.0,0.42994241842610365
36081009400,89792.0,312.0,1280.0,584.0,0.45625
36081009500,104028.0,326.0,1203.0,684.0,0.5685785536159601
36081009600,105156.0,193.0,1585.0,594.0,0.3747634069400631
36081009700,117500.0,599.0,2335.0,1206.0,0.5164882226980728
36081009800,78875.0,318.0,1183.0,519.0,0.43871513102282333
36081009900,,0.0,0.0,0.0,
36081010000,112390.0,220.0,1715.0,647.0,0.3772594752186589
36081010100,105063.0,392.0,1562.0,591.0,0.37836107554417414
36081010200,99265.0,237.0,1553.0,882.0,0.5679330328396651
36081010300,76118.0,998.0,2284.0,1161.0,0.5083187390542907
36081010400,81552.0,268.0,1400.0,546.0,0.39
36081010500,61589.0,769.0,1986.0,988.0,0.49748237663645517
36081010600,112083.0,174.0,1544.0,610.0,0.3950777202072539
36081010701,,0.0,0.0,0.0,
36081010800,88224.0,267.0,1587.0,594.0,0.3742911153119093
36081011000,81563.0,245.0,1392.0,684.0,0.49137931034482757
36081011100,97465.0,493.0,1434.0,823.0,0.5739191073919108
36081011200,64741.0,174.0,1227.0,565.0,0.46047269763651183
36081011300,94300.0,1072.0,2594.0,1584.0,0.6106399383191982
36081011400,107670.0,104.0,964.0,291.0,0.30186721991701243
36081011500,106458.0,646.0,1462.0,808.0,0.5526675786593708
36081011600,66250.0,135.0,1047.0,389.0,0.37153772683858644
36081011700,114797.0,713.0,2586.0,1332.0,0.5150812064965197
36081011800,81628.0,82.0,1579.0,746.0,0.47245091830272323
36081011900,76889.0,322.0,872.0,397.0,0.4552752293577982
36081012000,93763.0,237.0,1304.0,511.0,0.3918711656441718
36081012100,97500.0,291.0,1147.0,527.0,0.4594594594594595
36081012200,89063.0,227.0,1504.0,614.0,0.40824468085106386
36081012301,115735.0,452.0,1557.0,769.0,0.4938985228002569
36081012400,84219.0,385.0,1937.0,1187.0,0.6128033040784718
36081012500,94250.0,283.0,817.0,519.0,0.6352509179926561
36081012601,75135.0,220.0,1332.0,614.0,0.46096096096096095
36081012602,78537.0,199.0,1357.0,632.0,0.4657332350773766
36081012800,96755.0,190.0,1160.0,555.0,0.47844827586206895
36081013000,71719.0,255.0,892.0,247.0,0.2769058295964126
36081013200,76250.0,253.0,1004.0,223.0,0.22211155378486055
36081013400,79722.0,1109.0,2501.0,1078.0,0.43102758896441423
36081013500,97167.0,163.0,542.0,181.0,0.3339483394833948
36081013600,79968.0,456.0,993.0,451.0,0.45417925478348437
36081013700,113708.0,296.0,1159.0,518.0,0.4469370146678171
36081013800,100833.0,476.0,2033.0,1060.0,0.5213969503197246
36081014000,109042.0,457.0,1981.0,774.0,0.39071176173649674
36081014100,98281.0,370.0,1024.0,607.0,0.5927734375
36081014201,58152.0,517.0,2229.0,860.0,0.3858232391206819
36081014202,63986.0,217.0,872.0,455.0,0.5217889908256881
36081014300,84543.0,1027.0,2024.0,1290.0,0.6373517786561265
36081014400,64464.0,225.0,612.0,343.0,0.5604575163398693
36081014500,78750.0,506.0,1382.0,876.0,0.6338639652677279
36081014700,76875.0,848.0,1620.0,933.0,0.575925925925926
36081014800,,57.0,862.0,308.0,0.35730858468677495
36081014900,64635.0,741.0,1349.0,666.0,0.4936990363232024
36081015000,112900.0,120.0,1110.0,383.0,0.345045045045045
36081015100,78468.0,631.0,1746.0,1137.0,0.6512027491408935
36081015200,80787.0,161.0,1065.0,441.0,0.4140845070422535
36081015300,76979.0,496.0,1145.0,560.0,0.4890829694323144
36081015400,89940.0,195.0,1041.0,487.0,0.4678194044188281
36081015500,103971.0,504.0,1290.0,922.0,0.7147286821705426
36081015600,78750.0,178.0,1360.0,712.0,0.5235294117647059
36081015700,68277.0,504.0,795.0,420.0,0.5283018867924528
36081015801,92194.0,138.0,2008.0,770.0,0.3834661354581673
36081015802,103800.0,285.0,2308.0,1058.0,0.4584055459272097
36081015900,85718.0,1104.0,1993.0,1246.0,0.6251881585549423
36081016100,95096.0,406.0,1226.0,831.0,0.6778140293637847
36081016300,40313.0,1196.0,1191.0,507.0,0.4256926952141058
36081016400,94632.0,161.0,1632.0,601.0,0.36825980392156865
36081016600,66715.0,296.0,2010.0,843.0,0.41940298507462687
36081016800,111771.0,99.0,1837.0,726.0,0.39520958083832336
36081016900,74916.0,1429.0,3058.0,1543.0,0.5045781556572924
36081017000,92115.0,111.0,1255.0,531.0,0.4231075697211155
36081017101,,0.0,0.0,0.0,
36081017102,,4.0,20.0,16.0,0.8
36081017200,79643.0,114.0,836.0,308.0,0.3684210526315789
36081017400,102663.0,95.0,1261.0,332.0,0.2632831086439334
36081017600,70750.0,186.0,983.0,585.0,0.595116988809766
36081017800,74609.0,259.0,1138.0,585.0,0.5140597539543058
36081017901,66379.0,359.0,559.0,271.0,0.4847942754919499
36081017902,,0.0,9.0,9.0,1.0
36081018000,84643.0,62.0,490.0,182.0,0.37142857142857144
36081018101,81441.0,1177.0,2130.0,1483.0,0.6962441314553991
36081018102,83995.0,1230.0,1884.0,1195.0,0.6342887473460722
36081018200,81977.0,142.0,1453.0,559.0,0.3847212663454921
36081018300,84761.0,1336.0,2820.0,1510.0,0.5354609929078015
36081018401,55179.0,319.0,844.0,398.0,0.471563981042654
36081018402,92344.0,138.0,1344.0,441.0,0.328125
36081018501,80728.0,884.0,2011.0,930.0,0.46245648930880157
36081018502,111875.0,1151.0,1976.0,1224.0,0.6194331983805668
36081018600,88636.0,170.0,982.0,366.0,0.3727087576374745
36081018700,90817.0,562.0,1625.0,1136.0,0.699076923076923
36081018800,110417.0,112.0,760.0,298.0,0.39210526315789473
36081018900,81106.0,447.0,1332.0,850.0,0.6381381381381381
36081019000,80282.0,141.0,1166.0,488.0,0.41852487135506006
36081019200,91681.0,138.0,897.0,389.0,0.4336677814938685
36081019400,85571.0,162.0,1365.0,542.0,0.39706959706959705
36081019600,89808.0,274.0,1594.0,867.0,0.5439146800501882
36081019800,75625.0,240.0,1437.0,619.0,0.43075852470424497
36081019901,53958.0,41.0,126.0,61.0,0.48412698412698413
36081019902,,0.0,7.0,7.0,1.0
36081019903,,0.0,0.0,0.0,
36081020200,77440.0,47.0,750.0,256.0,0.3413333333333333
36081020400,61433.0,342.0,1045.0,638.0,0.6105263157894737
36081020500,64583.0,76.0,572.0,400.0,0.6993006993006993
36081020600,75114.0,130.0,758.0,393.0,0.5184696569920845
36081020800,70417.0,279.0,1555.0,663.0,0.42636655948553054
36081021200,60250.0,257.0,1314.0,782.0,0.5951293759512938
36081021400,64643.0,1006.0,2160.0,1208.0,0.5592592592592592
36081021601,99630.0,716.0,1736.0,917.0,0.5282258064516129
36081021602,69178.0,215.0,592.0,206.0,0.34797297297297297
36081021603,,0.0,0.0,0.0,
36081021900,,0.0,0.0,0.0,
36081022001,84375.0,1091.0,3270.0,1557.0,0.4761467889908257
36081022002,103207.0,752.0,3610.0,1560.0,0.43213296398891965
36081022900,,0.0,0.0,0.0,
36081023000,108646.0,61.0,854.0,297.0,0.3477751756440281
36081023200,82600.0,711.0,2582.0,955.0,0.36986831913245544
36081023501,57340.0,788.0,2231.0,1100.0,0.49305244285073957
36081023502,72000.0,768.0,1764.0,1150.0,0.6519274376417233
36081023600,68750.0,510.0,1337.0,646.0,0.4831712789827973
36081023800,68024.0,971.0,2551.0,1453.0,0.5695805566444532
36081024000,63667.0,1200.0,3474.0,1991.0,0.5731145653425446
36081024300,64162.0,498.0,2629.0,1099.0,0.41802966907569417
36081024500,61439.0,804.0,2126.0,1154.0,0.5428033866415805
36081024600,,0.0,0.0,0.0,
36081024700,59811.0,267.0,777.0,470.0,0.6048906048906049
36081024900,70676.0,807.0,2636.0,1353.0,0.5132776934749621
36081025100,96032.0,1258.0,3201.0,1977.0,0.6176194939081537
36081025301,65667.0,1228.0,2109.0,1393.0,0.6605026078710289
36081025302,77188.0,798.0,1874.0,1082.0,0.5773745997865528
36081025401,92121.0,230.0,1612.0,516.0,0.3200992555831266
36081025402,40068.0,1153.0,1923.0,807.0,0.41965678627145087
36081025500,92426.0,203.0,858.0,380.0,0.4428904428904429
36081025700,81806.0,220.0,767.0,512.0,0.6675358539765319
36081025800,91471.0,82.0,1011.0,454.0,0.44906033630069236
36081025900,71750.0,624.0,1897.0,1161.0,0.6120189773326304
36081026000,68892.0,303.0,1168.0,765.0,0.6549657534246576
36081026100,63750.0,1471.0,3615.0,2519.0,0.6968188105117565
36081026200,77200.0,81.0,654.0,306.0,0.46788990825688076
36081026300,82481.0,953.0,3081.0,1843.0,0.5981824083089906
36081026400,72083.0,249.0,1104.0,454.0,0.411231884057971
36081026501,51359.0,641.0,1419.0,676.0,0.4763918252290345
36081026502,108720.0,220.0,810.0,481.0,0.5938271604938271
36081026600,26875.0,421.0,573.0,143.0,0.24956369982547993
36081026700,50316.0,1799.0,2609.0,1911.0,0.7324645458029897
36081026901,61488.0,1163.0,2338.0,1618.0,0.6920444824636441
36081026902,55298.0,939.0,2110.0,1521.0,0.7208530805687203
36081027000,111139.0,93.0,986.0,407.0,0.4127789046653144
36081027101,58906.0,1308.0,2603.0,1602.0,0.6154437187860161
36081027102,71031.0,769.0,1389.0,1065.0,0.7667386609071274
36081027200,83816.0,147.0,1101.0,618.0,0.5613079019073569
36081027301,63110.0,537.0,1371.0,539.0,0.39314369073668853
36081027302,52404.0,691.0,2032.0,1362.0,0.6702755905511811
36081027400,63267.0,86.0,1019.0,329.0,0.3228655544651619
36081027500,54986.0,1203.0,3650.0,2025.0,0.5547945205479452
36081027600,95893.0,119.0,732.0,322.0,0.43989071038251365
36081027701,61257.0,848.0,1748.0,675.0,0.38615560640732266
36081027702,75702.0,824.0,2097.0,1143.0,0.5450643776824035
36081027800,48889.0,493.0,884.0,426.0,0.4819004524886878
36081027900,81165.0,1183.0,3839.0,1760.0,0.4584527220630373
36081028000,70465.0,138.0,585.0,191.0,0.3264957264957265
36081028100,71832.0,1245.0,3163.0,1677.0,0.5301928548846032
36081028200,66071.0,254.0,875.0,388.0,0.44342857142857145
36081028300,76747.0,2158.0,3793.0,2377.0,0.6266807276562089
36081028400,103664.0,135.0,2112.0,616.0,0.2916666666666667
36081028500,101250.0,1145.0,2753.0,1520.0,0.5521249545949873
36081028700,74543.0,1994.0,3265.0,1529.0,0.4683001531393568
36081028801,94821.0,201.0,1016.0,453.0,0.44586614173228345
36081028802,84835.0,123.0,972.0,366.0,0.3765432098765432
36081028803,,0.0,0.0,0.0,
36081028900,75547.0,1153.0,2710.0,1261.0,0.4653136531365314
36081029100,63740.0,1534.0,2818.0,1639.0,0.5816181689141235
36081029300,70452.0,141.0,566.0,241.0,0.42579505300353354
36081029400,100044.0,765.0,3743.0,1538.0,0.410900347314988
36081029500,84972.0,976.0,2175.0,1375.0,0.632183908045977
36081029700,98125.0,186.0,1204.0,610.0,0.5066445182724253
36081029900,,0.0,0.0,0.0,
36081030600,93537.0,198.0,2168.0,603.0,0.27813653136531363
36081030903,80385.0,514.0,2254.0,1029.0,0.45652173913043476
36081030904,55406.0,275.0,1108.0,436.0,0.3935018050541516
36081030905,93125.0,221.0,1186.0,306.0,0.2580101180438449
36081030906,79075.0,595.0,2016.0,873.0,0.4330357142857143
36081031700,71822.0,492.0,1934.0,949.0,0.4906928645294726
36081032000,93692.0,231.0,2299.0,876.0,0.3810352327098739
36081032700,60398.0,269.0,1064.0,522.0,0.4906015037593985
36081032800,92500.0,94.0,1263.0,349.0,0.276326207442597
36081032900,55529.0,153.0,1100.0,486.0,0.44181818181818183
36081033000,96357.0,346.0,3139.0,1087.0,0.34628862695125834
36081033100,,0.0,0.0,0.0,
36081033401,67331.0,326.0,1643.0,661.0,0.4023128423615338
36081033403,51520.0,1255.0,1865.0,1232.0,0.6605898123324396
36081033404,34237.0,786.0,2387.0,942.0,0.3946376204440721
36081033405,77161.0,246.0,1605.0,518.0,0.32274143302180686
36081033700,98832.0,293.0,1309.0,574.0,0.4385026737967914
36081033900,61627.0,309.0,1009.0,442.0,0.4380574826560951
36081034700,71464.0,269.0,1383.0,577.0,0.41720896601590746
36081035100,73536.0,637.0,1736.0,1007.0,0.5800691244239631
36081035200,105750.0,119.0,1271.0,406.0,0.31943351691581434
36081035300,101607.0,218.0,1019.0,672.0,0.6594700686947988
36081035700,84242.0,171.0,1598.0,539.0,0.33729662077596995
36081035800,89570.0,235.0,2166.0,735.0,0.33933518005540164
36081036100,71433.0,252.0,1058.0,609.0,0.5756143667296786
36081036300,74148.0,241.0,1079.0,775.0,0.7182576459684893
36081036500,67625.0,356.0,1241.0,816.0,0.6575342465753424
36081036600,76181.0,271.0,1522.0,561.0,0.36859395532194483
36081036700,54750.0,240.0,820.0,477.0,0.5817073170731707
